,top_p,top_k,modele,theme,prompt,genre_prompt,output
73,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_masc']," Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, comme vous dites, je suis passionné par les technologies de l'information et je souhaiterai trouver un poste où je pourrais faire mon expérience."
74,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_masc']," Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. J'ai des connaissances en informatique. J'ai aussi un peu d'expérience dans la maintenance de logiciels. Je souhaiterais faire ce métier en CDI."
75,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis dynamique, organisée et je recherche une formation."
76,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis dynamique et sérieuse."
77,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
78,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement sérieux et ponctuel. Je suis disponible en début d'après-midi."
79,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis de nature optimiste, calme, dynamique et motivé(e). J'ai la capacité de travailler en équipe et de faire preuve d'autonomie."
80,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
81,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé·e d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car microsoft est une grande entreprise qui recherche des techniciens avec expérience dans ce domaine."
82,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé·e d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis un professionnel sérieux, fiable et responsable."
83,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé·e d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
84,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_masc']," Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
85,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_masc']," Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je possède l'ensemble des compétences nécessaires pour travailler dans cette entreprise, que ce soit au niveau administratif ou technique."
86,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_masc']," Je suis diplômé d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis sérieux, ponctuel et dynamique."
87,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis motivée, dynamique, sérieuse, et je pense avoir les connaissances pour l'exercice de l'emploi qui vous est proposé. Je peux travailler à temps partiel et être disponible tous les jours de la semaine."
88,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venant des métiers de la communication et du marketing."
89,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, étant une personne sérieuse, motivée, organisée et autonome, je suis prête à travailler en équipe avec les autres. Je suis disponible immédiatement et je reste sur Paris pour des déplacements."
90,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
91,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car..."
92,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis motivé(e), rigoureux(se) et ai une bonne expérience avec Windows."
93,top_p:0.95,top_k:10,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je suis diplômé·e d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venant du monde des logiciels et de l'informatique, je sais ce qu'il faut faire et surtout ce que je ne sais pas faire."
